204;160;135;236;land;false;plains;1
205;156;150;244;land;false;plains;1
206;85;246;228;land;false;plains;1
207;196;233;170;land;false;plains;1
208;119;208;209;land;true;plains;1
209;222;115;180;land;false;plains;1
210;236;236;150;land;true;plains;1
211;244;124;211;land;false;plains;1
212;188;167;148;land;false;plains;1
213;139;198;183;land;false;plains;1
214;201;175;251;land;false;plains;1
215;202;107;245;land;false;plains;1
216;144;185;175;land;false;plains;1
217;247;203;110;land;false;plains;1
218;224;231;122;land;false;plains;1
219;152;176;207;land;false;plains;1
220;171;117;232;land;false;plains;1
221;248;226;186;land;false;plains;1
222;183;96;226;land;false;plains;1
223;113;243;176;land;false;plains;1
224;129;152;225;land;false;plains;1
225;182;162;174;land;false;plains;1
226;185;161;218;land;false;plains;1
227;212;200;244;land;false;plains;1
228;225;246;250;land;false;plains;1
229;244;252;166;land;true;plains;1
230;187;157;216;land;false;plains;1
231;233;151;211;land;false;plains;1
232;159;178;224;land;false;plains;1
233;198;173;164;land;true;plains;1
234;227;72;205;land;false;plains;1
235;175;234;175;land;false;plains;1
236;179;167;250;land;false;plains;1
237;200;216;126;land;true;plains;1
238;225;98;198;land;false;plains;1
239;140;176;227;land;false;plains;1
240;242;215;241;land;false;plains;1
241;222;219;186;land;false;plains;1
242;168;247;221;land;false;plains;1
243;133;211;181;land;true;plains;1
244;190;248;202;land;false;plains;1
245;254;248;223;land;false;plains;1
246;176;225;144;land;true;plains;1
247;253;101;170;land;false;plains;1
248;215;235;133;land;true;plains;1
249;223;163;191;land;false;plains;1
250;233;164;202;land;true;plains;1
251;247;195;237;land;false;plains;1
252;108;218;179;land;false;plains;1
253;191;253;141;land;false;plains;1
254;232;168;167;land;true;plains;1
255;195;204;121;land;true;plains;1
256;191;201;251;land;false;plains;1
257;216;237;54;land;false;plains;1
258;171;252;194;land;true;plains;1
259;235;222;234;land;false;plains;1
260;163;144;242;land;false;plains;1
261;240;141;200;land;false;plains;1
262;42;247;217;land;false;plains;1
263;201;184;174;land;true;plains;1
264;71;249;202;land;true;plains;1
265;226;153;180;land;true;plains;1
266;84;217;243;land;false;plains;1
267;237;208;150;land;false;plains;1
268;229;48;226;land;false;plains;1
269;246;175;159;land;false;plains;1
270;134;222;202;land;false;plains;1
271;246;198;99;land;false;plains;1
272;143;210;229;land;true;plains;1
273;209;233;224;land;false;plains;1
274;156;254;162;land;false;plains;1
275;189;159;165;land;false;plains;1
276;155;193;239;land;false;plains;1
277;226;189;96;land;false;plains;1
278;254;244;8;land;false;plains;1
279;225;242;101;land;false;plains;1
280;143;240;223;land;true;plains;1
281;154;166;201;land;false;plains;1
282;247;239;233;land;false;plains;1
283;225;132;196;land;false;plains;1
284;196;238;137;land;false;plains;1
285;173;226;161;land;false;plains;1
286;203;99;225;land;false;plains;1
287;244;252;21;land;false;plains;1
288;241;199;126;land;true;plains;1
289;231;150;195;land;false;plains;1
290;235;216;196;land;false;plains;1
291;108;197;247;land;true;plains;1
292;222;186;210;land;false;plains;1
293;240;253;171;land;false;plains;1
294;200;142;243;land;true;plains;1
295;196;151;171;land;false;plains;1
296;230;194;112;land;false;plains;1
297;113;241;156;land;false;plains;1
298;85;240;216;land;false;plains;1
299;194;176;198;land;false;plains;1
300;232;110;238;land;false;plains;1
301;192;99;224;land;false;plains;1
302;219;225;210;land;false;plains;1
303;207;193;115;land;false;plains;1
304;204;174;157;land;false;plains;1
305;235;252;162;land;false;plains;1
306;96;226;193;land;false;plains;1
307;161;220;167;land;false;plains;1
308;196;168;205;land;true;plains;1
309;114;170;227;land;false;plains;1
310;168;172;181;land;false;plains;1
311;158;171;196;land;false;plains;1
312;96;233;249;land;false;plains;1
313;141;164;216;land;false;plains;1
314;212;151;218;land;false;plains;1
315;100;242;180;land;false;plains;1
316;231;135;155;land;false;plains;1
317;237;155;160;land;true;plains;1
318;131;175;233;land;false;plains;1
319;153;176;209;land;false;plains;1
320;66;219;216;land;false;plains;1
321;246;235;241;land;true;plains;1
322;73;224;227;land;false;plains;1
323;104;240;224;land;false;plains;1
324;147;178;199;land;false;plains;1
325;175;191;166;land;false;plains;1
326;199;106;225;land;false;plains;1
327;108;252;173;land;false;plains;1
328;155;217;158;land;false;plains;1
329;234;245;102;land;false;plains;1
330;202;121;224;land;true;plains;1
331;192;248;227;land;true;plains;1
332;152;227;201;land;false;plains;1
333;108;178;236;land;false;plains;1
334;103;252;233;land;false;plains;1
335;211;98;247;land;false;plains;1
336;253;144;193;land;false;plains;1
337;210;130;209;land;false;plains;1
338;206;131;242;land;false;plains;1
339;176;178;217;land;false;plains;1
340;218;217;160;land;false;plains;1
341;136;235;183;land;false;plains;1
342;229;195;199;land;true;plains;1
343;107;160;243;land;false;plains;1
344;174;127;226;land;false;plains;1
345;208;73;222;land;true;plains;1
346;254;223;127;land;true;plains;1
347;167;237;107;land;false;plains;1
348;175;237;170;land;false;plains;1
349;200;129;181;land;false;plains;1
350;236;89;223;land;false;plains;1
351;222;229;191;land;false;plains;1
352;249;124;195;land;false;plains;1
353;88;241;194;land;false;plains;1
354;125;172;250;land;false;plains;1
355;195;190;177;land;false;plains;1
356;95;234;223;land;false;plains;1
357;101;198;202;land;false;plains;1
358;56;221;234;land;false;plains;1
359;138;240;254;land;false;plains;1
360;253;227;253;land;false;plains;1
361;202;244;82;land;false;plains;1
362;176;223;200;land;false;plains;1
363;231;118;227;land;false;plains;1
364;194;209;113;land;false;plains;1
365;214;158;173;land;false;plains;1
366;218;188;119;land;true;plains;1
367;96;247;220;land;false;plains;1
368;253;42;228;land;false;plains;1
369;228;71;251;land;false;plains;1
370;180;152;200;land;false;plains;1
371;175;124;209;land;true;plains;1
372;213;221;77;land;false;plains;1
373;130;233;193;land;false;plains;1
374;226;133;228;land;false;plains;1
375;105;243;244;land;false;plains;1
376;248;85;179;land;false;plains;1
377;164;228;128;land;true;plains;1
378;241;198;194;land;true;plains;1
379;139;227;175;land;false;plains;1
380;249;238;145;land;false;plains;1
381;165;245;231;land;true;plains;1
382;183;115;223;land;false;plains;1
383;193;216;103;land;true;plains;1
384;238;197;172;land;false;plains;1
385;156;139;227;land;false;plains;1
386;246;135;134;land;false;plains;1
387;214;230;232;land;false;plains;1
388;208;176;194;land;false;plains;1
389;213;120;182;land;true;plains;1
390;222;243;159;land;false;plains;1
391;248;125;173;land;false;plains;1
392;59;251;244;land;false;plains;1
393;240;51;232;land;false;plains;1
394;165;197;226;land;false;plains;1
395;232;249;38;land;false;plains;1
396;195;192;143;land;false;plains;1
397;135;243;229;land;true;plains;1
398;148;179;189;land;true;plains;1
399;218;156;187;land;false;plains;1
400;191;179;208;land;true;plains;1
401;236;124;164;land;true;plains;1
402;215;231;183;land;false;plains;1
403;212;156;204;land;false;plains;1
404;230;224;127;land;false;plains;1
405;232;194;186;land;false;plains;1
406;216;179;209;land;false;plains;1
407;91;178;242;land;false;plains;1
408;149;242;207;land;false;plains;1
409;222;254;26;land;false;plains;1
410;234;116;204;land;true;plains;1
411;208;201;198;land;false;plains;1
412;200;178;172;land;true;plains;1
413;171;192;234;land;false;plains;1
414;195;117;244;land;false;plains;1
415;210;254;126;land;false;plains;1
416;131;170;209;land;false;plains;1
417;59;227;235;land;false;plains;1
418;225;230;113;land;true;plains;1
419;170;247;192;land;false;plains;1
420;176;246;243;land;false;plains;1
421;254;211;125;land;true;plains;1
422;185;250;138;land;false;plains;1
423;90;196;219;land;false;plains;1
424;254;96;238;land;false;plains;1
425;227;230;90;land;false;plains;1
426;233;142;163;land;false;plains;1
427;219;216;155;land;false;plains;1
428;234;68;242;land;false;plains;1
429;234;174;199;land;false;plains;1
430;160;229;218;land;false;plains;1
431;103;235;192;land;true;plains;1
432;251;200;118;land;false;plains;1
433;86;231;196;land;false;plains;1
434;61;245;196;land;false;plains;1
435;186;213;116;land;false;plains;1
436;244;144;197;land;true;plains;1
437;254;131;244;land;false;plains;1
438;227;146;181;land;false;plains;1
439;206;164;147;land;false;plains;1
440;191;131;239;land;true;plains;1
441;199;226;207;land;false;plains;1
442;241;97;251;land;false;plains;1
443;229;186;243;land;false;plains;1
444;173;206;227;land;false;plains;1
445;167;128;226;land;false;plains;1
446;167;230;220;land;false;plains;1
447;244;237;235;land;false;plains;1
448;122;197;246;land;false;plains;1
449;210;104;244;land;false;plains;1
450;200;134;241;land;false;plains;1
451;71;208;245;land;false;plains;1
452;145;249;145;land;true;plains;1
453;238;193;159;land;false;plains;1
454;172;144;243;land;false;plains;1
455;190;204;111;land;false;plains;1
456;181;157;186;land;true;plains;1
457;154;216;162;land;false;plains;1
458;147;137;251;land;false;plains;1
459;244;198;202;land;false;plains;1
460;206;183;175;land;false;plains;1
461;242;236;45;land;false;plains;1
462;210;163;253;land;false;plains;1
463;125;208;222;land;true;plains;1
464;253;205;126;land;false;plains;1
465;100;201;241;land;false;plains;1
466;149;236;127;land;true;plains;1
467;189;237;253;land;false;plains;1
468;143;223;207;land;false;plains;1
469;215;131;223;land;false;plains;1
470;160;253;99;land;false;plains;1
471;215;241;48;land;false;plains;1
472;191;193;219;land;true;plains;1
473;203;209;193;land;false;plains;1
474;223;249;150;land;false;plains;1
475;166;240;242;land;false;plains;1
476;160;155;206;land;false;plains;1
477;243;240;40;land;false;plains;1
478;157;251;118;land;false;plains;1
479;213;217;142;land;false;plains;1
480;211;154;173;land;false;plains;1
481;237;191;144;land;false;plains;1
482;199;184;139;land;false;plains;1
483;170;163;183;land;false;plains;1
484;246;75;187;land;false;plains;1
485;241;234;126;land;false;plains;1
486;244;67;211;land;true;plains;1
487;88;252;196;land;true;plains;1
488;224;163;177;land;true;plains;1
489;218;194;217;land;false;plains;1
490;114;195;243;land;false;plains;1
491;86;249;178;land;false;plains;1
492;185;191;188;land;false;plains;1
493;211;218;87;land;false;plains;1
494;251;209;181;land;false;plains;1
495;207;215;232;land;false;plains;1
496;209;243;88;land;false;plains;1
497;93;211;247;land;false;plains;1
498;139;240;183;land;false;plains;1
499;241;177;198;land;false;plains;1
500;213;230;156;land;false;plains;1
501;156;212;235;land;true;plains;1
502;250;199;193;land;true;plains;1
503;225;194;249;land;false;plains;1
504;236;141;174;land;false;plains;1
505;156;228;224;land;false;plains;1
506;253;221;193;land;false;plains;1
507;205;229;199;land;true;plains;1
508;233;92;183;land;false;plains;1
509;237;214;233;land;false;plains;1
510;190;174;177;land;true;plains;1
511;231;142;129;land;false;plains;1
512;210;240;208;land;false;plains;1
513;231;247;120;land;false;plains;1
514;235;89;187;land;false;plains;1
515;243;153;218;land;false;plains;1
516;60;240;248;land;false;plains;1
517;229;171;185;land;false;plains;1
518;243;137;222;land;false;plains;1
519;82;237;248;land;true;plains;1
520;167;203;134;land;false;plains;1
521;223;56;253;land;false;plains;1
522;172;254;149;land;false;plains;1
523;195;202;223;land;false;plains;1
524;216;139;225;land;false;plains;1
525;234;151;187;land;false;plains;1
526;228;197;231;land;true;plains;1
527;70;251;212;land;false;plains;1
528;212;142;188;land;false;plains;1
529;231;208;169;land;false;plains;1
530;207;243;240;land;false;plains;1
531;159;251;199;land;false;plains;1
532;130;239;219;land;false;plains;1
533;73;231;218;land;true;plains;1
534;99;184;220;land;true;plains;1
535;185;78;240;land;true;plains;1
536;246;229;241;land;false;plains;1
537;198;240;108;land;false;plains;1
538;207;122;194;land;false;plains;1
539;121;225;159;land;false;plains;1
540;178;199;245;land;true;plains;1
541;201;184;253;land;false;plains;1
542;115;221;168;land;false;plains;1
543;163;158;231;land;true;plains;1
544;185;227;175;land;false;plains;1
545;197;188;195;land;false;plains;1
546;189;104;217;land;false;plains;1
547;228;245;131;land;true;plains;1
548;230;237;76;land;false;plains;1
549;167;213;122;land;true;plains;1
550;203;240;87;land;false;plains;1
551;161;157;227;land;false;plains;1
552;160;199;182;land;false;plains;1
553;203;226;92;land;false;plains;1
554;219;166;135;land;false;plains;1
555;89;226;205;land;false;plains;1
556;231;186;89;land;false;plains;1
557;208;245;50;land;false;plains;1
558;238;25;246;land;false;plains;1
559;185;207;239;land;false;plains;1
560;215;251;149;land;false;plains;1
561;168;247;177;land;false;plains;1
562;206;253;61;land;true;plains;1
563;105;245;182;land;false;plains;1
564;222;240;82;land;false;plains;1
565;70;210;253;land;false;plains;1
566;203;179;127;land;false;plains;1
567;175;203;208;land;true;plains;1
568;200;228;134;land;false;plains;1
569;70;208;249;land;false;plains;1
570;232;206;166;land;false;plains;1
571;143;197;169;land;false;plains;1
572;198;234;224;land;true;plains;1
573;242;58;211;land;false;plains;1
574;226;99;221;land;false;plains;1
575;205;227;146;land;false;plains;1
576;249;24;235;land;false;plains;1
577;41;245;234;land;true;plains;1
578;214;196;155;land;false;plains;1
579;236;195;214;land;false;plains;1
580;236;116;188;land;false;plains;1
581;186;227;131;land;false;plains;1
582;129;219;248;land;false;plains;1
583;208;247;188;land;false;plains;1
584;241;23;247;land;false;plains;1
585;131;217;188;land;true;plains;1
586;246;254;72;land;false;plains;1
587;188;169;191;land;false;plains;1
588;223;188;91;land;false;plains;1
589;207;135;168;land;false;plains;1
590;224;243;77;land;false;plains;1
591;60;251;246;land;true;plains;1
592;201;225;249;land;false;plains;1
593;230;91;195;land;true;plains;1
594;244;90;235;land;false;plains;1
595;195;189;188;land;false;plains;1
596;202;165;184;land;false;plains;1
597;163;193;207;land;true;plains;1
598;70;243;223;land;false;plains;1
599;138;216;175;land;false;plains;1
600;226;150;151;land;false;plains;1
601;117;218;219;land;false;plains;1
602;250;151;143;land;false;plains;1
603;217;224;193;land;false;plains;1
604;99;245;243;land;false;plains;1
605;171;165;178;land;false;plains;1
606;127;128;254;land;false;plains;1
607;151;152;253;land;true;plains;1
608;170;162;213;land;false;plains;1
609;177;124;252;land;false;plains;1
610;208;211;245;land;false;plains;1
611;213;224;141;land;false;plains;1
612;163;216;225;land;false;plains;1
613;216;104;204;land;false;plains;1
614;204;230;199;land;false;plains;1
615;205;226;235;land;false;plains;1
616;250;69;215;land;true;plains;1
617;165;227;191;land;true;plains;1
618;235;216;200;land;false;plains;1
619;158;182;233;land;false;plains;1
620;121;207;210;land;false;plains;1
621;242;129;193;land;false;plains;1
622;199;209;196;land;false;plains;1
623;182;253;176;land;true;plains;1
624;230;205;130;land;false;plains;1
625;220;235;47;land;true;plains;1
626;155;177;194;land;false;plains;1
627;205;119;248;land;false;plains;1
628;247;213;147;land;true;plains;1
629;149;166;218;land;false;plains;1
630;247;179;92;land;false;plains;1
631;200;176;142;land;false;plains;1
632;212;90;233;land;false;plains;1
633;136;119;248;land;false;plains;1
634;203;215;167;land;false;plains;1
635;180;126;205;land;false;plains;1
636;157;106;246;land;false;plains;1
637;246;237;42;land;false;plains;1
638;243;95;245;land;false;plains;1
639;218;101;193;land;false;plains;1
640;215;146;194;land;false;plains;1
641;223;130;215;land;false;plains;1
642;207;159;200;land;false;plains;1
643;141;250;243;land;false;plains;1
644;44;219;241;land;false;plains;1
645;233;86;191;land;false;plains;1
646;225;226;178;land;true;plains;1
647;239;241;103;land;false;plains;1
648;231;136;197;land;false;plains;1
649;240;62;254;land;false;plains;1
650;106;175;223;land;false;plains;1
651;221;185;251;land;false;plains;1
652;174;130;241;land;false;plains;1
653;218;242;55;land;false;plains;1
654;142;219;160;land;false;plains;1
655;157;253;145;land;false;plains;1
656;207;117;222;land;false;plains;1
657;176;178;247;land;false;plains;1
658;67;210;250;land;true;plains;1
659;241;110;200;land;false;plains;1
660;92;250;251;land;false;plains;1
661;244;225;165;land;true;plains;1
662;195;219;209;land;false;plains;1
663;234;75;213;land;false;plains;1
664;60;230;219;land;false;plains;1
665;196;247;136;land;false;plains;1
666;240;132;162;land;false;plains;1
667;141;227;169;land;false;plains;1
668;248;233;237;land;false;plains;1
669;141;162;227;land;false;plains;1
670;212;172;238;land;true;plains;1
671;179;88;252;land;false;plains;1
672;142;161;249;land;true;plains;1
673;238;117;236;land;false;plains;1
674;253;242;194;land;false;plains;1
675;195;242;172;land;false;plains;1
676;166;205;163;land;false;plains;1
677;215;231;158;land;false;plains;1
678;43;250;208;land;true;plains;1
679;75;239;246;land;false;plains;1
680;231;151;217;land;false;plains;1
681;193;218;251;land;false;plains;1
682;144;175;226;land;false;plains;1
683;174;132;217;land;false;plains;1
684;185;220;157;land;false;plains;1
685;242;69;192;land;false;plains;1
686;181;222;172;land;false;plains;1
687;211;76;226;land;false;plains;1
688;127;188;235;land;true;plains;1
689;207;198;206;land;false;plains;1
690;161;159;242;land;false;plains;1
691;237;194;150;land;false;plains;1
692;246;120;241;land;false;plains;1
693;230;132;167;land;false;plains;1
694;200;175;197;land;false;plains;1
695;247;252;174;land;true;plains;1
696;206;61;244;land;false;plains;1
697;226;162;210;land;false;plains;1
698;172;223;205;land;false;plains;1
699;226;159;131;land;false;plains;1
700;188;184;152;land;true;plains;1
701;198;187;142;land;true;plains;1
702;112;163;250;land;true;plains;1
703;241;222;133;land;false;plains;1
704;226;170;230;land;true;plains;1
705;117;193;221;land;false;plains;1
706;191;185;147;land;false;plains;1
707;231;98;189;land;true;plains;1
708;208;131;205;land;false;plains;1
709;175;162;225;land;false;plains;1
710;244;170;216;land;false;plains;1
711;226;239;225;land;false;plains;1
712;63;230;232;land;false;plains;1
713;245;96;197;land;false;plains;1
714;245;238;113;land;false;plains;1
715;120;221;225;land;false;plains;1
716;156;191;250;land;false;plains;1
717;203;191;121;land;false;plains;1
718;157;212;171;land;false;plains;1
719;244;68;253;land;false;plains;1
720;243;213;201;land;false;plains;1
721;198;252;170;land;false;plains;1
722;100;189;234;land;true;plains;1
723;224;252;67;land;false;plains;1
724;230;124;221;land;true;plains;1
725;249;244;13;land;false;plains;1
726;214;252;226;land;false;plains;1
727;246;215;176;land;false;plains;1
728;202;165;197;land;false;plains;1
729;147;244;129;land;false;plains;1
730;239;228;111;land;false;plains;1
731;165;162;254;land;false;plains;1
732;223;212;239;land;false;plains;1
733;155;245;193;land;false;plains;1
734;198;218;148;land;false;plains;1
735;98;249;166;land;false;plains;1
736;208;111;212;land;false;plains;1
737;160;171;231;land;false;plains;1
738;122;180;224;land;false;plains;1
739;230;99;214;land;true;plains;1
740;209;241;71;land;false;plains;1
741;153;183;182;land;false;plains;1
742;199;165;216;land;true;plains;1
743;129;211;245;land;false;plains;1
744;240;130;180;land;false;plains;1
745;217;254;203;land;false;plains;1
746;242;203;156;land;false;plains;1
747;204;194;219;land;false;plains;1
748;224;234;237;land;false;plains;1
749;244;112;231;land;true;plains;1
750;240;135;152;land;false;plains;1
751;152;217;208;land;false;plains;1
752;126;200;189;land;false;plains;1
753;86;248;249;land;false;plains;1
754;217;221;227;land;false;plains;1
755;156;201;161;land;false;plains;1
756;249;66;219;land;false;plains;1
757;244;244;71;land;false;plains;1
758;246;238;225;land;false;plains;1
759;166;106;239;land;false;plains;1
760;81;172;252;land;false;plains;1
761;97;197;223;land;false;plains;1
762;182;91;240;land;false;plains;1
763;92;217;248;land;false;plains;1
764;215;205;241;land;false;plains;1
765;91;253;189;land;true;plains;1
766;213;212;163;land;true;plains;1
767;186;140;231;land;false;plains;1
768;189;188;143;land;false;plains;1
769;217;239;208;land;false;plains;1
770;67;211;251;land;false;plains;1
771;161;247;223;land;true;plains;1
772;199;230;250;land;false;plains;1
773;193;138;172;land;false;plains;1
774;146;226;193;land;false;plains;1
775;150;236;134;land;true;plains;1
776;194;69;251;land;false;plains;1
777;125;210;205;land;false;plains;1
778;124;198;235;land;false;plains;1
779;148;253;186;land;false;plains;1
780;193;209;121;land;false;plains;1
781;217;54;246;land;false;plains;1
782;196;247;78;land;false;plains;1
783;107;217;189;land;false;plains;1
784;233;241;41;land;false;plains;1
785;203;94;232;land;false;plains;1
786;208;207;145;land;false;plains;1
787;199;99;216;land;true;plains;1
788;144;183;248;land;false;plains;1
789;232;187;245;land;false;plains;1
790;217;175;184;land;false;plains;1
791;195;212;194;land;false;plains;1
792;146;194;180;land;false;plains;1
793;179;250;139;land;false;plains;1
794;130;182;234;land;false;plains;1
795;243;134;138;land;false;plains;1
796;125;219;162;land;false;plains;1
797;232;233;94;land;false;plains;1
798;227;158;165;land;false;plains;1
799;243;221;114;land;false;plains;1
800;214;224;238;land;false;plains;1
801;121;206;246;land;false;plains;1
802;232;132;211;land;true;plains;1
803;232;144;229;land;false;plains;1
804;214;176;156;land;false;plains;1
805;121;197;254;land;false;plains;1
806;224;241;189;land;false;plains;1
807;214;209;146;land;false;plains;1
808;229;217;186;land;true;plains;1
809;72;234;248;land;false;plains;1
810;214;170;196;land;false;plains;1
811;248;138;224;land;false;plains;1
812;252;253;43;land;true;plains;1
813;244;232;189;land;false;plains;1
814;158;160;252;land;true;plains;1
815;200;187;125;land;false;plains;1
816;252;233;178;land;false;plains;1
817;102;217;196;land;false;plains;1
818;245;227;57;land;true;plains;1
819;249;223;139;land;false;plains;1
820;188;209;210;land;true;plains;1
821;124;206;205;land;false;plains;1
822;191;109;232;land;false;plains;1
